,Loan_ID,cluster_Kmeans_base
122611,10013229,1
122612,10095707,0
122613,10088927,0
122614,10027804,0
122615,10192368,1
122616,10041138,0
122617,10264779,0
122618,10154984,1
122619,10139382,1
122620,10008011,1
122621,10238801,1
122622,10100585,0
122623,10104485,1
122624,10071446,0
122625,10016751,1
122626,10183050,1
122627,10015983,1
122628,10090588,1
122629,10228705,0
122630,10188198,0
122631,10157123,1
122632,10236870,1
122633,10255933,1
122634,10183826,1
122635,10031208,1
122636,10004818,1
122637,10088834,1
122638,10003692,1
122639,10263425,1
122640,10083596,1
122641,10190635,1
122642,10080663,0
122643,10177484,1
122644,10150084,1
122645,10005401,0
122646,10260260,0
122647,10216661,0
122648,10092501,0
122649,10121984,1
122650,10124016,1
122651,10271216,1
122652,10051306,1
122653,10243462,0
122654,10117493,0
122655,10093841,1
122656,10182290,1
122657,10271706,1
122658,10100386,0
122659,10182893,1
122660,10104365,0
122661,10132821,0
122662,10198673,0
122663,10268910,0
122664,10003250,1
122665,10273098,1
122666,10007106,0
122667,10244134,0
122668,10197370,1
122669,10064476,1
122670,10092630,1
122671,10225462,1
122672,10144691,0
122673,10068790,0
122674,10159774,1
122675,10021420,1
122676,10132113,1
122677,10138499,1
122678,10002235,0
122679,10074280,1
122680,10025226,0
122681,10183914,0
122682,10185144,1
122683,10038584,0
122684,10063645,0
122685,10085581,1
122686,10060615,0
122687,10211422,1
122688,10025494,1
122689,10103834,1
122690,10183193,1
122691,10164132,0
122692,10105770,1
122693,10011511,1
122694,10107090,1
122695,10138272,1
122696,10183421,1
122697,10219060,1
122698,10269977,1
122699,10054740,1
122700,10202090,0
122701,10225208,0
122702,10152236,1
122703,10005505,1
122704,10273118,1
122705,10255962,1
122706,10028236,1
122707,10221289,1
122708,10085381,1
122709,10209969,1
122710,10250105,0
122711,10037727,0
122712,10111812,1
122713,10152393,0
122714,10127989,1
122715,10156813,0
122716,10030167,1
122717,10073883,1
122718,10265415,1
122719,10250907,1
122720,10146155,1
122721,10219147,1
122722,10071292,0
122723,10248034,0
122724,10269105,0
122725,10055456,1
122726,10248831,0
122727,10015506,1
122728,10253294,0
122729,10185768,1
122730,10244324,1
122731,10039761,0
122732,10121964,1
122733,10086623,0
122734,10249668,1
122735,10019783,1
122736,10114247,1
122737,10012903,0
122738,10139513,1
122739,10272051,0
122740,10263887,1
122741,10112223,0
122742,10272120,1
122743,10232940,0
122744,10223196,1
122745,10052609,1
122746,10234355,1
122747,10090544,0
122748,10197824,1
122749,10167965,0
122750,10257589,1
122751,10113265,1
122752,10091512,1
122753,10265946,1
122754,10030526,1
122755,10024278,1
122756,10156416,1
122757,10160633,1
122758,10176511,1
122759,10175836,0
122760,10126001,1
122761,10198803,0
122762,10046656,1
122763,10094624,0
122764,10224376,1
122765,10005804,0
122766,10241911,0
122767,10140596,1
122768,10207183,1
122769,10035101,0
122770,10015728,0
122771,10177606,0
122772,10208741,1
122773,10199502,0
122774,10115170,1
122775,10146142,1
122776,10260556,1
122777,10026672,0
122778,10099047,1
122779,10106719,1
122780,10054083,1
122781,10112370,0
122782,10222766,0
122783,10091047,1
122784,10248900,1
122785,10094906,1
122786,10176556,0
122787,10113886,1
122788,10017562,0
122789,10176512,1
122790,10146246,0
122791,10196456,1
122792,10128897,0
122793,10180623,0
122794,10254961,0
122795,10111593,1
122796,10104213,1
122797,10169104,0
122798,10043685,1
122799,10231697,1
122800,10070224,1
122801,10040548,1
122802,10144476,1
122803,10113633,1
122804,10014252,0
122805,10271282,1
122806,10260326,1
122807,10198213,0
122808,10014119,0
122809,10163688,1
122810,10240272,0
122811,10218612,1
122812,10241386,0
122813,10262833,1
122814,10220099,1
122815,10234845,1
122816,10112763,0
122817,10131843,1
122818,10080919,0
122819,10058303,1
122820,10059934,1
122821,10243799,1
122822,10202135,1
122823,10172445,0
122824,10243315,0
122825,10164031,0
122826,10166010,1
122827,10087386,0
122828,10038363,1
122829,10179626,1
122830,10223355,1
122831,10056820,0
122832,10205936,1
122833,10220197,1
122834,10017627,1
122835,10092779,0
122836,10269271,1
122837,10073639,0
122838,10215117,0
122839,10249479,1
122840,10001675,0
122841,10103955,0
122842,10189010,0
122843,10018556,1
122844,10165004,0
122845,10066573,0
122846,10253964,1
122847,10195085,0
122848,10012154,0
122849,10093695,0
122850,10088710,1
122851,10233296,0
122852,10214473,1
122853,10094052,0
122854,10206571,0
122855,10251096,1
122856,10206599,1
122857,10165054,1
122858,10042203,0
122859,10116412,1
122860,10062121,0
122861,10225860,1
122862,10158806,0
122863,10161863,1
122864,10122789,0
122865,10188814,0
122866,10098763,1
122867,10270421,1
122868,10144452,0
122869,10136928,0
122870,10169972,1
122871,10176864,1
122872,10235955,1
122873,10252967,1
122874,10147377,0
122875,10184801,1
122876,10154047,0
122877,10224304,1
122878,10186328,1
122879,10031133,0
122880,10013443,1
122881,10085039,1
122882,10107698,0
122883,10077307,1
122884,10081889,1
122885,10236734,1
122886,10219543,1
122887,10062774,1
122888,10269605,1
122889,10094193,1
122890,10231846,1
122891,10078581,1
122892,10247517,1
122893,10239062,0
122894,10245715,1
122895,10254637,1
122896,10229672,1
122897,10116401,0
122898,10186777,0
122899,10074727,0
122900,10013276,0
122901,10013493,0
122902,10252677,0
122903,10031006,1
122904,10240225,1
122905,10008644,1
122906,10191456,0
122907,10187284,0
122908,10218417,0
122909,10023418,0
122910,10142216,1
122911,10213845,1
122912,10228950,1
122913,10076020,0
122914,10105520,0
122915,10185193,1
122916,10209287,0
122917,10125811,0
122918,10108853,0
122919,10257687,0
122920,10201275,0
122921,10022807,1
122922,10138850,1
122923,10093945,0
122924,10014009,1
122925,10012742,0
122926,10050033,1
122927,10173390,1
122928,10132675,1
122929,10234628,1
122930,10006967,0
122931,10154500,1
122932,10124535,0
122933,10176515,1
122934,10142169,1
122935,10206090,1
122936,10208836,0
122937,10168150,1
122938,10209296,1
122939,10003217,1
122940,10098646,0
122941,10208719,1
122942,10018012,0
122943,10119963,1
122944,10140573,1
122945,10146861,0
122946,10175942,0
122947,10029495,1
122948,10254924,0
122949,10077607,0
122950,10226715,0
122951,10220276,1
122952,10244426,1
122953,10111494,1
122954,10143940,1
122955,10112063,1
122956,10234390,0
122957,10093279,1
122958,10237087,0
122959,10104248,1
122960,10199013,0
122961,10118706,0
122962,10090823,1
122963,10028339,1
122964,10043854,1
122965,10043488,1
122966,10257576,1
122967,10195795,1
122968,10090908,1
122969,10015050,1
122970,10184794,0
122971,10257139,1
122972,10164642,1
122973,10004789,1
122974,10250003,1
122975,10047531,0
122976,10020365,0
122977,10030562,1
122978,10168730,0
122979,10012999,0
122980,10057961,0
122981,10122038,1
122982,10052202,1
122983,10054771,1
122984,10221903,1
122985,10120526,0
122986,10236727,1
122987,10017476,0
122988,10005366,0
122989,10169310,1
122990,10021128,0
122991,10053106,1
122992,10005336,1
122993,10012677,0
122994,10191195,1
122995,10039744,0
122996,10105298,0
122997,10008602,1
122998,10268066,0
122999,10255567,0
123000,10129826,0
123001,10257145,0
123002,10148179,0
123003,10247356,0
123004,10019421,1
123005,10169416,0
123006,10165640,0
123007,10070302,1
123008,10158393,0
123009,10026063,0
123010,10191386,0
123011,10260611,1
123012,10189696,1
123013,10174544,1
123014,10247045,0
123015,10259279,0
123016,10240297,0
123017,10128996,0
123018,10116371,1
123019,10108340,0
123020,10206557,1
123021,10125261,0
123022,10269842,0
123023,10244696,1
123024,10022623,1
123025,10129597,0
123026,10213835,0
123027,10198382,1
123028,10224255,0
123029,10201012,1
123030,10008022,1
123031,10071906,0
123032,10001646,0
123033,10166239,0
123034,10000154,1
123035,10022792,0
123036,10197134,1
123037,10065930,1
123038,10188210,0
123039,10178819,1
123040,10259277,1
123041,10159200,0
123042,10157330,0
123043,10077874,1
123044,10027977,0
123045,10048466,1
123046,10248879,0
123047,10044567,1
123048,10148388,1
123049,10250248,0
123050,10022821,0
123051,10148132,1
123052,10071332,0
123053,10197799,1
123054,10180030,1
123055,10000120,1
123056,10035415,0
123057,10204555,1
123058,10036978,1
123059,10221921,1
123060,10114633,0
123061,10167835,1
123062,10107454,0
123063,10076807,0
123064,10266822,1
123065,10051860,0
123066,10252453,1
123067,10195820,1
123068,10173123,0
123069,10213978,1
123070,10049847,1
123071,10192369,0
123072,10161050,1
123073,10070958,1
123074,10068950,1
123075,10044171,0
123076,10209486,0
123077,10214690,1
123078,10201644,0
123079,10021394,1
123080,10010497,1
123081,10006994,1
123082,10085377,0
123083,10191434,1
123084,10126461,1
123085,10253068,0
123086,10091310,1
123087,10039395,1
123088,10251298,1
123089,10012318,1
123090,10134323,1
123091,10074316,1
123092,10170144,1
123093,10221146,1
123094,10064299,0
123095,10158986,1
123096,10174463,0
123097,10082631,1
123098,10069252,1
123099,10015037,0
123100,10116520,1
123101,10205276,0
123102,10038699,0
123103,10239804,1
123104,10115551,1
123105,10170325,1
123106,10194552,1
123107,10229614,1
123108,10034701,1
123109,10230624,0
123110,10112191,0
123111,10023718,1
123112,10209753,0
123113,10228694,1
123114,10055610,1
123115,10041226,0
123116,10082205,0
123117,10195423,0
123118,10050980,0
123119,10090549,1
123120,10233198,0
123121,10178614,1
123122,10203938,0
123123,10053503,1
123124,10155302,0
123125,10204163,1
123126,10199691,1
123127,10179556,1
123128,10229178,0
123129,10001663,1
123130,10072365,1
123131,10037764,1
123132,10222855,0
123133,10200005,1
123134,10153656,1
123135,10235546,1
123136,10094388,0
123137,10113415,1
123138,10019337,1
123139,10125878,1
123140,10265243,1
123141,10052314,0
123142,10214931,1
123143,10085071,0
123144,10029720,0
123145,10083794,1
123146,10176859,1
123147,10236511,0
123148,10077223,0
123149,10090614,1
123150,10069818,1
123151,10103876,1
123152,10189804,0
123153,10091730,1
123154,10020863,1
123155,10021502,0
123156,10239714,1
123157,10025072,1
123158,10142324,0
123159,10114312,1
123160,10052722,0
123161,10220688,1
123162,10082285,1
123163,10164105,1
123164,10171196,0
123165,10127593,1
123166,10047438,0
123167,10139162,0
123168,10153091,0
123169,10029501,1
123170,10168333,0
123171,10253299,0
123172,10095569,0
123173,10272841,1
123174,10090742,0
123175,10116690,1
123176,10157982,1
123177,10065708,1
123178,10031530,1
123179,10097842,1
123180,10239717,0
123181,10117309,0
123182,10085844,1
123183,10229760,0
123184,10256727,0
123185,10008258,1
123186,10091242,0
123187,10249404,1
123188,10159568,1
123189,10229724,1
123190,10045387,0
123191,10216856,1
123192,10151029,1
123193,10258805,0
123194,10206251,1
123195,10158464,0
123196,10178826,1
123197,10030386,0
123198,10057534,0
123199,10234846,0
123200,10186416,1
123201,10044061,0
123202,10172953,0
123203,10138097,0
123204,10066810,1
123205,10219075,1
123206,10264350,0
123207,10113915,1
123208,10188009,0
123209,10231428,0
123210,10134363,1
123211,10240209,1
123212,10022567,0
123213,10101716,1
123214,10094481,1
123215,10002968,1
123216,10219841,0
123217,10210190,0
123218,10188260,0
123219,10157427,1
123220,10119370,1
123221,10228199,0
123222,10105285,1
123223,10202124,1
123224,10045364,0
123225,10055133,0
123226,10130918,0
123227,10019339,0
123228,10024070,0
123229,10041637,0
123230,10065243,1
123231,10108909,1
123232,10217914,1
123233,10217671,1
123234,10113394,0
123235,10180135,0
123236,10001872,1
123237,10268298,0
123238,10222998,0
123239,10166548,0
123240,10097654,1
123241,10077891,1
123242,10027274,0
123243,10153465,0
123244,10211902,0
123245,10089020,1
123246,10026645,0
123247,10232392,1
123248,10128020,1
123249,10188590,0
123250,10042918,1
123251,10106165,0
123252,10032836,1
123253,10157741,0
123254,10105097,1
123255,10015346,0
123256,10268011,1
123257,10260252,1
123258,10069434,1
123259,10136955,1
123260,10148794,1
123261,10201494,0
123262,10107687,0
123263,10139187,0
123264,10076136,1
123265,10268536,0
123266,10253318,1
123267,10243238,1
123268,10253435,1
123269,10102123,1
123270,10145020,0
123271,10142993,1
123272,10075138,1
123273,10194925,0
123274,10170377,1
123275,10172718,1
123276,10270688,1
123277,10069793,0
123278,10170525,1
123279,10129487,1
123280,10104809,0
123281,10008431,1
123282,10048853,1
123283,10098780,1
123284,10045313,0
123285,10240807,1
123286,10034089,1
123287,10042267,1
123288,10257252,0
123289,10257380,1
123290,10212065,0
123291,10074540,0
123292,10109536,0
123293,10244130,1
123294,10145241,1
123295,10077802,0
123296,10159050,1
123297,10038573,0
123298,10063750,0
123299,10107885,1
123300,10013153,1
123301,10267466,1
123302,10206710,0
123303,10261761,1
123304,10184779,1
123305,10155944,1
123306,10058088,0
123307,10247883,1
123308,10104195,0
123309,10121232,0
123310,10233291,0
123311,10098793,0
123312,10048861,0
123313,10090024,1
123314,10233579,1
123315,10138915,0
123316,10193132,0
123317,10060031,1
123318,10080239,0
123319,10239026,1
123320,10197918,0
123321,10248502,0
123322,10266086,1
123323,10074266,1
123324,10183894,0
123325,10136503,0
123326,10146613,0
123327,10230332,1
123328,10018140,1
123329,10224565,1
123330,10126313,1
123331,10259778,0
123332,10197843,1
123333,10185059,0
123334,10027033,1
123335,10016813,0
123336,10224802,0
123337,10161183,0
123338,10265645,0
123339,10165429,0
123340,10013933,1
123341,10028802,0
123342,10118197,1
123343,10270938,1
123344,10268888,1
123345,10059023,1
123346,10015259,1
123347,10061817,0
123348,10136997,0
123349,10224015,0
123350,10263118,1
123351,10181861,1
123352,10229728,0
123353,10013822,0
123354,10091623,0
123355,10136479,1
123356,10225195,1
123357,10127765,0
123358,10018188,1
123359,10268315,1
123360,10271668,0
123361,10149625,1
123362,10212168,0
123363,10222860,0
123364,10118794,0
123365,10233584,0
123366,10055317,1
123367,10021810,1
123368,10069794,0
123369,10115896,1
123370,10030135,0
123371,10152713,0
123372,10085383,1
123373,10232008,1
123374,10191057,1
123375,10192017,1
123376,10158574,1
123377,10224285,0
123378,10086967,1
123379,10024949,0
123380,10018022,1
123381,10004401,1
123382,10182188,1
123383,10149804,1
123384,10188936,0
123385,10165072,1
123386,10169117,0
123387,10163948,1
123388,10099706,0
123389,10237037,1
123390,10132817,1
123391,10009700,0
123392,10029647,1
123393,10159832,1
123394,10183002,1
123395,10181453,1
123396,10159328,1
123397,10025801,1
123398,10031482,0
123399,10179957,1
123400,10148036,1
123401,10227328,1
123402,10023424,0
123403,10271682,0
123404,10105081,0
123405,10075515,1
123406,10138525,1
123407,10246686,1
123408,10257881,0
123409,10038505,0
123410,10200827,0
123411,10037957,0
123412,10040070,1
123413,10016107,1
123414,10158726,0
123415,10252124,1
123416,10013270,1
123417,10123136,0
123418,10025507,1
123419,10208501,0
123420,10047069,1
123421,10153095,0
123422,10071534,0
123423,10244996,1
123424,10227833,0
123425,10107114,1
123426,10219466,1
123427,10257541,1
123428,10167092,0
123429,10110367,1
123430,10254957,1
123431,10037283,0
123432,10021163,0
123433,10084136,1
123434,10102468,1
123435,10105061,1
123436,10211671,0
123437,10216743,1
123438,10269070,0
123439,10130048,1
123440,10024656,1
123441,10147846,1
123442,10221129,1
123443,10042094,1
123444,10248967,0
123445,10196775,1
123446,10187167,0
123447,10141675,0
123448,10162298,1
123449,10155023,0
123450,10102889,1
123451,10005232,0
123452,10199945,1
123453,10172001,0
123454,10029868,1
123455,10212979,1
123456,10021710,1
123457,10091547,0
123458,10008219,0
123459,10226660,1
123460,10089420,0
123461,10262236,1
123462,10039432,1
123463,10138719,1
123464,10263490,0
123465,10217292,1
123466,10257040,1
123467,10018683,1
123468,10202394,1
123469,10103472,0
123470,10096687,1
123471,10095514,1
123472,10085669,0
123473,10249890,0
123474,10060636,1
123475,10151166,1
123476,10100929,0
123477,10207008,0
123478,10077679,1
123479,10188868,1
123480,10057342,1
123481,10096785,0
123482,10107807,0
123483,10154674,1
123484,10069166,0
123485,10174089,1
123486,10190193,1
123487,10105187,1
123488,10218424,1
123489,10140992,0
123490,10034026,1
123491,10082847,1
123492,10145477,1
123493,10201962,1
123494,10105490,1
123495,10158231,1
123496,10175607,1
123497,10053116,1
123498,10161696,1
123499,10236138,0
123500,10209346,0
123501,10047350,0
123502,10129280,1
123503,10098662,1
123504,10005359,0
123505,10171573,1
123506,10114310,1
123507,10080900,0
123508,10071316,1
123509,10173305,0
123510,10167966,1
123511,10176089,0
123512,10195923,1
123513,10012521,0
123514,10121223,0
123515,10011604,1
123516,10203075,1
123517,10136460,0
123518,10228981,0
123519,10272823,1
123520,10193664,1
123521,10103503,0
123522,10260589,1
123523,10271543,0
123524,10199015,1
123525,10021076,1
123526,10208338,1
123527,10006744,0
123528,10083511,0
123529,10094333,1
123530,10068561,1
123531,10167186,1
123532,10251877,1
123533,10072163,0
123534,10070793,0
123535,10067023,0
123536,10009174,1
123537,10266854,1
123538,10022856,0
123539,10233974,1
123540,10177226,0
123541,10008554,1
123542,10065357,1
123543,10219305,1
123544,10094634,1
123545,10070658,0
123546,10052177,1
123547,10138794,0
123548,10231794,1
123549,10234812,0
123550,10254027,1
123551,10035261,0
123552,10145418,0
123553,10151180,0
123554,10142109,1
123555,10264608,0
123556,10164549,1
123557,10018730,1
123558,10018201,1
123559,10122638,0
123560,10077816,1
123561,10208828,0
123562,10202451,1
123563,10234442,1
123564,10041521,0
123565,10127838,1
123566,10241519,1
123567,10131072,0
123568,10009978,1
123569,10190849,1
123570,10135094,1
123571,10043288,0
123572,10157342,1
123573,10163190,1
123574,10003231,1
123575,10013653,0
123576,10133202,0
123577,10260471,1
123578,10193153,0
123579,10092839,1
123580,10147116,1
123581,10270311,1
123582,10180462,1
123583,10262287,1
123584,10165062,0
123585,10223907,1
123586,10045154,1
123587,10202934,0
123588,10194273,0
123589,10217404,0
123590,10053334,1
123591,10162526,0
123592,10004194,1
123593,10141193,1
123594,10254489,0
123595,10250923,0
123596,10242843,0
123597,10130031,0
123598,10120816,1
123599,10012198,1
123600,10264886,0
123601,10073098,0
123602,10155722,0
123603,10213793,1
123604,10186850,1
123605,10156901,1
123606,10082809,1
123607,10187511,1
123608,10033780,1
123609,10266699,1
123610,10173354,0
123611,10104487,0
123612,10065495,0
123613,10173048,1
123614,10099359,0
123615,10081352,0
123616,10042495,1
123617,10030983,1
123618,10171751,1
123619,10066179,0
123620,10160282,1
123621,10139580,1
123622,10043631,1
123623,10251614,0
123624,10063296,1
123625,10228488,0
123626,10203532,1
123627,10189859,1
123628,10002380,1
123629,10017012,1
123630,10136145,0
123631,10123805,1
123632,10203861,1
123633,10184914,0
123634,10023670,0
123635,10178178,1
123636,10144924,0
123637,10227033,1
123638,10011899,1
123639,10098699,0
123640,10255527,1
123641,10114887,1
123642,10271330,0
123643,10173738,1
123644,10265769,1
123645,10186274,1
123646,10213130,1
123647,10272552,1
123648,10071715,0
123649,10246561,1
123650,10232111,0
123651,10094390,1
123652,10047843,1
123653,10128435,1
123654,10134877,1
123655,10191084,1
123656,10167862,0
123657,10105890,1
123658,10112623,0
123659,10183688,0
123660,10030361,1
123661,10110884,1
123662,10181494,0
123663,10225675,1
123664,10136005,1
123665,10097740,0
123666,10104506,1
123667,10180302,1
123668,10267270,0
123669,10031772,0
123670,10056760,1
123671,10208048,0
123672,10231123,1
123673,10109232,0
123674,10204790,1
123675,10251437,0
123676,10059292,0
123677,10095200,1
123678,10234470,1
123679,10248056,0
123680,10139708,0
123681,10128802,1
123682,10257461,1
123683,10212350,1
123684,10013393,0
123685,10240435,1
123686,10122906,1
123687,10261334,0
123688,10009463,0
123689,10100612,1
123690,10020535,1
123691,10169350,1
123692,10183899,0
123693,10254011,1
123694,10272829,0
123695,10116635,1
123696,10101446,0
123697,10244136,0
123698,10196278,0
123699,10170145,1
123700,10117922,0
123701,10011612,0
123702,10262370,0
123703,10091996,0
123704,10239082,1
123705,10108669,1
123706,10054932,1
123707,10250940,1
123708,10011980,1
123709,10059252,0
123710,10119551,1
123711,10184053,1
123712,10173832,0
123713,10150863,0
123714,10130494,1
123715,10225654,0
123716,10215735,1
123717,10137938,0
123718,10164800,0
123719,10156905,0
123720,10074163,0
123721,10144816,0
123722,10000091,0
123723,10174835,1
123724,10032715,0
123725,10195686,1
123726,10057459,1
123727,10049898,0
123728,10214620,0
123729,10062521,1
123730,10206700,0
123731,10113650,1
123732,10135813,1
123733,10016781,0
123734,10053038,1
123735,10177847,1
123736,10054375,1
123737,10269738,1
123738,10064220,1
123739,10117853,0
123740,10020333,1
123741,10083843,0
123742,10140418,0
123743,10240868,1
123744,10235345,1
123745,10118758,0
123746,10230886,1
123747,10005147,1
123748,10011838,0
123749,10036676,1
123750,10182778,1
123751,10239363,1
123752,10236017,1
123753,10020623,1
123754,10213539,1
123755,10044121,1
123756,10096800,1
123757,10151389,1
123758,10204633,1
123759,10039586,0
123760,10161081,0
123761,10087614,0
123762,10072964,0
123763,10152614,0
123764,10035564,0
123765,10085538,1
123766,10077823,1
123767,10128471,1
123768,10234468,1
123769,10232715,0
123770,10149119,1
123771,10175319,0
123772,10147474,0
123773,10243478,1
123774,10084022,0
123775,10126295,1
123776,10266264,1
123777,10009060,1
123778,10158811,0
123779,10109116,1
123780,10260182,1
123781,10176881,0
123782,10027373,0
123783,10272659,0
123784,10017244,1
123785,10251398,1
123786,10236387,0
123787,10161751,0
123788,10071848,0
123789,10047650,0
123790,10116075,0
123791,10218237,1
123792,10088575,0
123793,10198516,0
123794,10254881,1
123795,10221425,1
123796,10170085,1
123797,10206691,0
123798,10070020,1
123799,10146238,1
123800,10066556,1
123801,10181095,1
123802,10098537,1
123803,10007427,1
123804,10055627,1
123805,10222778,1
123806,10047801,0
123807,10186830,0
123808,10226417,1
123809,10157570,0
123810,10058818,0
123811,10254646,1
123812,10248992,0
123813,10081948,1
123814,10043677,1
123815,10157580,0
123816,10263416,0
123817,10170104,0
123818,10199049,0
123819,10140201,0
123820,10138607,0
123821,10267026,1
123822,10003585,1
123823,10040576,1
123824,10176161,1
123825,10113383,1
123826,10252586,1
123827,10115330,1
123828,10203299,0
123829,10028108,0
123830,10213610,1
123831,10083083,1
123832,10156342,0
123833,10168725,0
123834,10266567,1
123835,10184521,1
123836,10195712,0
123837,10167623,0
123838,10132069,1
123839,10238557,1
123840,10222059,1
123841,10225721,1
123842,10067641,1
123843,10175472,1
123844,10026591,1
123845,10143472,0
123846,10245636,0
123847,10123928,1
123848,10251472,0
123849,10083565,1
123850,10054978,0
123851,10024261,1
123852,10200175,0
123853,10172341,1
123854,10021854,0
123855,10261823,0
123856,10025776,0
123857,10227437,0
123858,10066097,1
123859,10184075,0
123860,10090620,1
123861,10078397,1
123862,10195036,0
123863,10078382,0
123864,10105174,1
123865,10107034,1
123866,10140330,1
123867,10102010,1
123868,10220153,1
123869,10062686,1
123870,10122234,1
123871,10132157,0
123872,10223546,1
123873,10067981,1
123874,10265967,0
123875,10055504,1
123876,10201850,1
123877,10129206,1
123878,10122118,0
123879,10228373,1
123880,10000256,1
123881,10153916,1
123882,10123528,0
123883,10056786,0
123884,10063273,1
123885,10183611,1
123886,10260979,0
123887,10034990,0
123888,10112702,1
123889,10043521,0
123890,10201238,1
123891,10240233,1
123892,10201633,1
123893,10263407,1
123894,10190304,1
123895,10236290,1
123896,10089107,0
123897,10078994,0
123898,10111152,1
123899,10004078,0
123900,10158184,1
123901,10145335,0
123902,10266750,1
123903,10219938,0
123904,10224362,1
123905,10254154,1
123906,10003817,0
123907,10175289,1
123908,10029623,0
123909,10037851,1
123910,10153592,1
123911,10254771,0
123912,10006354,0
123913,10267268,0
123914,10239002,1
123915,10181071,1
123916,10058097,1
123917,10210371,0
123918,10012747,0
123919,10199181,0
123920,10192347,0
123921,10147264,0
123922,10199950,0
123923,10244227,1
123924,10268188,1
123925,10227871,0
123926,10167218,0
123927,10064932,1
123928,10069965,0
123929,10070837,0
123930,10093482,1
123931,10056578,1
123932,10078619,1
123933,10220464,1
123934,10243034,0
123935,10142888,1
123936,10070624,1
123937,10176917,1
123938,10191465,1
123939,10202128,1
123940,10196722,0
123941,10136164,1
123942,10269009,1
123943,10084809,0
123944,10068140,1
123945,10035614,0
123946,10172304,1
123947,10076518,0
123948,10270357,1
123949,10113917,1
123950,10174583,0
123951,10034440,1
123952,10267719,0
123953,10102483,1
123954,10174230,0
123955,10149637,1
123956,10187034,1
123957,10129919,0
123958,10070243,0
123959,10015957,0
123960,10097935,0
123961,10046347,1
123962,10126760,1
123963,10152798,1
123964,10202036,1
123965,10174017,1
123966,10064802,1
123967,10215470,0
123968,10019520,1
123969,10035666,1
123970,10160170,0
123971,10125100,1
123972,10029558,0
123973,10248800,1
123974,10138870,1
123975,10121409,0
123976,10258901,0
123977,10061852,0
123978,10098667,0
123979,10174456,1
123980,10062329,0
123981,10119130,1
123982,10107555,0
123983,10036874,0
123984,10133684,0
123985,10061770,1
123986,10140114,0
123987,10110533,1
123988,10148515,1
123989,10001442,0
123990,10216446,0
123991,10235315,1
123992,10223629,1
123993,10236755,1
123994,10134661,1
123995,10054768,1
123996,10167474,0
123997,10139916,1
123998,10025265,0
123999,10136013,0
124000,10219743,1
124001,10046977,0
124002,10036101,1
124003,10243689,0
124004,10004750,1
124005,10268128,1
124006,10153539,0
124007,10173865,0
124008,10253707,1
124009,10068567,1
124010,10094984,1
124011,10258918,0
124012,10260336,1
124013,10036193,0
124014,10192910,0
124015,10080778,0
124016,10024158,0
124017,10196335,0
124018,10257127,1
124019,10263323,0
124020,10147098,1
124021,10247242,0
124022,10144964,0
124023,10192821,0
124024,10267550,0
124025,10039420,0
124026,10247736,0
124027,10189746,1
124028,10239523,0
124029,10017847,1
124030,10269473,1
124031,10098012,1
124032,10082169,0
124033,10178778,0
124034,10191320,1
124035,10229383,1
124036,10088194,1
124037,10129265,1
124038,10099446,1
124039,10204122,0
124040,10105310,1
124041,10100715,1
124042,10244386,1
124043,10155903,0
124044,10150923,1
124045,10252635,0
124046,10064892,0
124047,10151867,0
124048,10003834,0
124049,10122651,0
124050,10078840,1
124051,10136791,1
124052,10021628,1
124053,10132498,1
124054,10117677,1
124055,10147836,0
124056,10019950,0
124057,10017344,1
124058,10019284,1
124059,10243854,0
124060,10177367,1
124061,10033411,1
124062,10047943,0
124063,10074735,1
124064,10017887,1
124065,10169146,1
124066,10255383,0
124067,10234983,1
124068,10134511,0
124069,10058319,1
124070,10195042,1
124071,10156385,0
124072,10129391,0
124073,10197720,1
124074,10095515,0
124075,10179579,0
124076,10165087,1
124077,10208684,0
124078,10207972,0
124079,10018576,1
124080,10139213,1
124081,10028030,1
124082,10120553,1
124083,10183312,1
124084,10126479,1
124085,10151339,1
124086,10181736,0
124087,10251823,1
124088,10270307,1
124089,10202938,1
124090,10210385,0
124091,10148960,1
124092,10064062,0
124093,10140881,1
124094,10115397,1
124095,10179287,1
124096,10127391,1
124097,10167361,0
124098,10205743,0
124099,10040039,1
124100,10156429,0
124101,10114449,0
124102,10212790,0
124103,10122744,0
124104,10223563,1
124105,10134484,0
124106,10073464,1
124107,10212555,0
124108,10073698,1
124109,10041401,1
124110,10051424,0
124111,10204318,1
124112,10041294,1
124113,10015251,0
124114,10057829,0
124115,10086001,1
124116,10259496,0
124117,10181632,1
124118,10136217,0
124119,10158747,0
124120,10165509,0
124121,10044215,1
124122,10212863,1
124123,10133234,0
124124,10027056,1
124125,10227304,0
124126,10228999,0
124127,10131296,1
124128,10192226,1
124129,10021325,1
124130,10155949,0
124131,10125567,0
124132,10248880,1
124133,10239687,0
124134,10080583,1
124135,10108953,1
124136,10083742,1
124137,10065635,0
124138,10255411,0
124139,10111770,0
124140,10120393,0
124141,10035281,0
124142,10178542,1
124143,10269812,1
124144,10093817,1
124145,10247996,1
124146,10005191,0
124147,10067024,0
124148,10201136,0
124149,10115143,1
124150,10228545,1
124151,10155473,1
124152,10006359,1
124153,10231572,1
124154,10136870,1
124155,10019953,1
124156,10248951,1
124157,10216704,0
124158,10200352,0
124159,10006095,1
124160,10009591,0
124161,10042527,1
124162,10038063,1
124163,10039243,1
