,Loan_ID,agg_clusters_with_cat_num,Cluster_agg_pc_mc,db_with_ecod_num_cat,db_with_pca_mca
10428,10030754,1,1,-1,-1
10429,10250878,1,1,-1,-1
10430,10086755,1,1,-1,-1
10431,10201496,1,1,-1,-1
10432,10174841,0,0,-1,-1
10433,10181331,1,0,-1,-1
10434,10123434,1,0,-1,-1
10435,10062879,1,1,-1,-1
10436,10266024,1,0,-1,-1
10437,10213476,1,1,-1,-1
10438,10180635,1,0,-1,-1
10439,10093689,1,0,-1,-1
10440,10145532,1,0,-1,-1
10441,10144502,1,0,-1,-1
10442,10122624,1,0,-1,-1
10443,10210051,1,1,-1,-1
10444,10105232,1,1,-1,-1
10445,10059162,1,0,-1,-1
10446,10179500,1,1,-1,-1
10447,10124784,1,0,-1,-1
10448,10214450,1,0,-1,-1
10449,10166756,1,1,-1,-1
10450,10185527,1,0,-1,-1
10451,10238569,1,0,-1,-1
10452,10042172,0,1,-1,-1
10453,10089798,1,1,-1,-1
10454,10008983,1,0,-1,-1
10455,10217006,1,1,-1,-1
10456,10037593,1,0,-1,-1
10457,10219823,1,1,-1,-1
10458,10014447,1,1,-1,-1
10459,10153242,1,0,-1,-1
10460,10078007,0,0,-1,-1
10461,10212610,0,1,-1,-1
10462,10049056,1,0,-1,-1
10463,10061020,1,1,-1,-1
10464,10149215,1,0,-1,-1
10465,10051935,1,0,-1,-1
10466,10150490,1,1,-1,-1
10467,10121474,1,1,-1,-1
10468,10060604,1,0,-1,-1
10469,10035668,1,0,-1,-1
10470,10057892,1,1,-1,-1
10471,10210584,1,0,-1,-1
10472,10077932,1,1,-1,-1
10473,10235266,1,0,-1,-1
10474,10123126,1,0,-1,-1
10475,10149762,1,1,-1,-1
10476,10054674,1,0,-1,-1
10477,10045337,1,0,-1,-1
10478,10213628,1,0,-1,-1
10479,10261209,1,0,-1,-1
10480,10059290,1,0,-1,-1
10481,10272303,0,0,-1,-1
10482,10125791,1,1,-1,-1
10483,10002223,1,1,-1,-1
10484,10040161,1,1,-1,-1
10485,10131182,1,1,-1,-1
10486,10255944,0,1,-1,-1
10487,10200942,0,0,-1,-1
10488,10209599,1,0,-1,-1
10489,10154626,1,1,-1,-1
10490,10140550,1,1,-1,-1
10491,10158052,1,1,-1,-1
10492,10012163,1,1,-1,-1
10493,10174242,1,1,-1,-1
10494,10052115,1,0,-1,-1
10495,10244342,1,0,-1,-1
10496,10209034,0,0,-1,-1
10497,10125145,1,0,-1,-1
10498,10011602,0,0,-1,-1
10499,10238856,1,1,-1,-1
10500,10235248,1,0,-1,-1
10501,10143133,1,1,-1,-1
10502,10159978,1,1,-1,-1
10503,10057160,1,0,-1,-1
10504,10014131,1,1,-1,-1
10505,10088829,1,0,-1,-1
10506,10002067,1,1,-1,-1
10507,10007366,0,1,-1,-1
10508,10149741,1,1,-1,-1
10509,10182740,1,1,-1,-1
10510,10113465,0,0,-1,-1
10511,10194455,1,0,-1,-1
10512,10045413,1,1,-1,-1
10513,10118407,1,0,-1,-1
10514,10125857,1,1,-1,-1
10515,10204215,1,1,-1,-1
10516,10146407,0,0,-1,-1
10517,10068383,1,0,-1,-1
10518,10065050,1,0,-1,-1
10519,10255132,1,0,-1,-1
10520,10162190,1,1,-1,-1
10521,10223523,1,0,-1,-1
10522,10135063,1,1,-1,-1
10523,10163409,1,0,-1,-1
10524,10105496,1,0,-1,-1
10525,10135844,1,1,-1,-1
10526,10197592,1,0,-1,-1
10527,10165044,0,0,-1,-1
10528,10185010,1,1,-1,-1
10529,10002690,1,1,-1,-1
10530,10008626,1,0,-1,-1
10531,10084375,1,1,-1,-1
10532,10006221,1,0,-1,-1
10533,10166304,1,1,-1,-1
10534,10025276,1,0,-1,-1
10535,10186627,1,0,-1,-1
10536,10191141,1,1,-1,-1
10537,10237872,1,0,-1,-1
10538,10054193,1,0,-1,-1
10539,10036180,1,1,-1,-1
10540,10020911,1,0,-1,-1
10541,10270512,1,0,-1,-1
10542,10223806,1,0,-1,-1
10543,10053983,1,0,-1,-1
10544,10059486,1,1,-1,-1
10545,10118356,1,1,-1,-1
10546,10000876,1,1,-1,-1
10547,10099683,1,1,-1,-1
10548,10091960,1,1,-1,-1
10549,10176943,1,0,-1,-1
10550,10195542,1,0,-1,-1
10551,10221930,1,1,-1,-1
10552,10042206,1,1,-1,-1
10553,10230921,1,1,-1,-1
10554,10176973,1,0,-1,-1
10555,10023402,1,1,-1,-1
10556,10243180,1,0,-1,-1
10557,10011709,1,0,-1,-1
10558,10162627,1,1,-1,-1
10559,10124573,1,1,-1,-1
10560,10271868,1,0,-1,-1
10561,10046085,1,1,-1,-1
10562,10002706,1,1,-1,-1
10563,10068454,1,0,-1,-1
10564,10098356,1,1,-1,-1
10565,10172031,1,1,-1,-1
10566,10266575,1,0,-1,-1
10567,10161979,0,0,-1,-1
10568,10202171,1,1,-1,-1
10569,10098551,1,1,-1,-1
10570,10214495,1,1,-1,-1
10571,10250245,1,1,-1,-1
10572,10088279,0,1,-1,-1
10573,10085617,1,1,-1,-1
10574,10030837,1,1,-1,-1
10575,10213273,1,1,-1,-1
10576,10264427,1,0,-1,-1
10577,10230174,1,0,-1,-1
10578,10123738,1,1,-1,-1
10579,10043213,1,1,-1,-1
10580,10046466,1,1,-1,-1
10581,10229608,0,0,-1,-1
10582,10127715,1,1,-1,-1
10583,10099242,1,0,-1,-1
10584,10134552,1,0,-1,-1
10585,10018225,1,0,-1,-1
10586,10233664,1,0,-1,-1
10587,10002911,1,1,-1,-1
10588,10101095,0,0,-1,-1
10589,10056932,1,0,-1,-1
10590,10201237,1,1,-1,-1
10591,10194140,1,0,-1,-1
10592,10234524,0,0,-1,-1
10593,10009442,1,0,-1,-1
10594,10094062,1,1,-1,-1
10595,10251754,1,1,-1,-1
10596,10054492,1,0,-1,-1
10597,10091582,1,0,-1,-1
10598,10103006,1,0,-1,-1
10599,10148668,1,0,-1,-1
10600,10037192,1,0,-1,-1
10601,10132771,1,1,-1,-1
10602,10003571,1,0,-1,-1
10603,10229323,1,0,-1,-1
10604,10264528,1,0,-1,-1
10605,10111064,1,1,-1,-1
10606,10211616,1,0,-1,-1
10607,10019237,1,1,-1,-1
10608,10196990,0,0,-1,-1
10609,10150838,1,0,-1,-1
10610,10043349,1,0,-1,-1
10611,10197176,1,1,-1,-1
10612,10247066,1,1,-1,-1
10613,10264697,1,0,-1,-1
10614,10146773,1,0,-1,-1
10615,10232685,1,0,-1,-1
10616,10137171,1,0,-1,-1
10617,10079183,1,0,-1,-1
10618,10240494,1,0,-1,-1
10619,10054535,1,0,-1,-1
10620,10113529,1,0,-1,-1
10621,10046650,1,1,-1,-1
10622,10204869,1,1,-1,-1
10623,10197634,1,1,-1,-1
10624,10041892,1,1,-1,-1
10625,10229230,1,1,-1,-1
10626,10112090,1,1,-1,-1
10627,10100984,1,1,-1,-1
10628,10143915,1,0,-1,-1
10629,10136290,1,0,-1,-1
10630,10118153,1,0,-1,-1
10631,10271471,1,1,-1,-1
10632,10111670,1,1,-1,-1
10633,10179200,1,0,-1,-1
10634,10043666,1,0,-1,-1
10635,10055533,1,1,-1,-1
10636,10212244,1,0,-1,-1
10637,10013050,1,0,-1,-1
10638,10139503,1,1,-1,-1
10639,10003374,1,1,-1,-1
10640,10006781,1,0,-1,-1
10641,10169533,0,1,-1,-1
10642,10049957,1,1,-1,-1
10643,10154391,1,0,-1,-1
10644,10211605,1,1,-1,-1
10645,10214805,1,0,-1,-1
10646,10200401,0,0,-1,-1
10647,10178768,1,0,-1,-1
10648,10174856,1,1,-1,-1
10649,10266644,1,1,-1,-1
10650,10087213,1,1,-1,-1
10651,10139589,1,0,-1,-1
10652,10221094,1,1,-1,-1
10653,10029523,1,0,-1,-1
10654,10230110,0,0,-1,-1
10655,10238222,1,1,-1,-1
10656,10134933,1,0,-1,-1
10657,10120781,1,1,-1,-1
10658,10129176,1,1,-1,-1
10659,10244055,1,1,-1,-1
10660,10196490,1,0,-1,-1
10661,10017529,1,1,-1,-1
10662,10053131,1,1,-1,-1
10663,10123470,1,1,-1,-1
10664,10110043,1,0,-1,-1
10665,10081605,1,0,-1,-1
10666,10254882,1,0,-1,-1
10667,10120941,1,0,-1,-1
10668,10124849,1,1,-1,-1
10669,10223998,1,1,-1,-1
10670,10047784,1,0,-1,-1
10671,10068156,1,0,-1,-1
10672,10033863,1,0,-1,-1
10673,10248999,1,1,-1,-1
10674,10023593,1,1,-1,-1
10675,10168096,0,0,-1,-1
10676,10000859,1,1,-1,-1
10677,10143700,1,1,-1,-1
10678,10214324,1,0,-1,-1
10679,10175677,1,0,-1,-1
10680,10062351,1,0,-1,-1
10681,10112652,1,0,-1,-1
10682,10024234,1,0,-1,-1
10683,10090994,1,1,-1,-1
10684,10249168,1,0,-1,-1
10685,10259045,1,0,-1,-1
10686,10019420,1,1,-1,-1
10687,10123580,1,0,-1,-1
10688,10023881,1,1,-1,-1
10689,10005322,1,1,-1,-1
10690,10247328,1,1,-1,-1
10691,10121731,1,1,-1,-1
10692,10168000,0,0,-1,-1
10693,10087643,0,0,-1,-1
10694,10050276,1,1,-1,-1
10695,10042942,1,1,-1,-1
10696,10019501,1,1,-1,-1
10697,10184234,1,1,-1,-1
10698,10186863,1,1,-1,-1
10699,10029007,1,1,-1,-1
10700,10241066,1,0,-1,-1
10701,10038835,1,0,-1,-1
10702,10173209,1,1,-1,-1
10703,10108795,1,0,-1,-1
10704,10166996,1,0,-1,-1
10705,10232203,1,0,-1,-1
10706,10154863,1,0,-1,-1
10707,10077482,1,1,-1,-1
10708,10006350,1,1,-1,-1
10709,10182760,1,1,0,-1
10710,10071888,1,1,-1,-1
10711,10266451,1,1,-1,-1
10712,10268238,1,1,-1,-1
10713,10244276,0,0,-1,-1
10714,10034850,1,0,-1,-1
10715,10201778,1,1,-1,-1
10716,10185373,0,1,-1,-1
10717,10000992,1,0,-1,-1
10718,10037833,1,0,-1,-1
10719,10041564,1,0,-1,-1
10720,10184493,1,1,-1,-1
10721,10201895,0,0,-1,-1
10722,10124185,1,0,-1,-1
10723,10043043,1,1,-1,-1
10724,10200813,1,1,-1,-1
10725,10132178,1,0,-1,-1
10726,10134607,1,1,-1,-1
10727,10102295,1,0,-1,-1
10728,10120682,0,0,-1,-1
10729,10231777,1,1,-1,-1
10730,10071012,1,1,-1,-1
10731,10033495,0,0,-1,-1
10732,10115193,0,0,-1,-1
10733,10224164,1,1,-1,-1
10734,10265111,0,0,-1,-1
10735,10236455,1,1,-1,-1
10736,10040244,1,0,-1,-1
10737,10170090,1,0,-1,-1
10738,10174552,1,1,-1,-1
10739,10046228,1,0,-1,-1
10740,10072027,1,0,-1,-1
10741,10097100,1,1,-1,-1
10742,10231166,1,0,-1,-1
10743,10241561,1,0,-1,-1
10744,10243870,1,1,-1,-1
10745,10019730,1,1,-1,-1
10746,10271166,1,1,-1,-1
10747,10112855,1,1,-1,-1
10748,10053732,1,0,-1,-1
10749,10009443,1,0,-1,-1
10750,10131746,0,0,-1,-1
10751,10041931,0,0,-1,-1
10752,10049888,1,0,-1,-1
10753,10157432,1,0,-1,-1
10754,10112659,1,0,-1,-1
10755,10153254,1,1,-1,-1
10756,10229006,1,0,-1,-1
10757,10028947,1,0,-1,-1
10758,10014367,1,0,-1,-1
10759,10270439,1,0,-1,-1
10760,10123301,1,1,-1,-1
10761,10251461,1,1,-1,-1
10762,10043541,1,1,-1,-1
10763,10099197,1,0,-1,-1
10764,10165211,1,0,-1,-1
10765,10273411,1,1,-1,-1
10766,10085118,1,1,-1,-1
10767,10108384,0,0,-1,-1
10768,10063383,1,1,-1,-1
10769,10206651,1,0,-1,-1
10770,10058531,1,1,-1,-1
10771,10035859,0,0,-1,-1
10772,10048096,1,1,-1,-1
10773,10190394,1,1,-1,-1
10774,10146493,1,0,-1,-1
10775,10004324,1,0,-1,-1
10776,10208208,1,1,-1,-1
10777,10076893,1,0,-1,-1
10778,10035337,1,1,-1,-1
10779,10052436,1,1,-1,-1
10780,10194984,1,0,-1,-1
10781,10217264,1,0,-1,-1
10782,10118689,1,1,-1,-1
10783,10046112,1,1,-1,-1
10784,10250054,1,1,-1,-1
10785,10187357,1,0,-1,-1
10786,10021666,1,0,-1,-1
10787,10060057,0,0,-1,-1
10788,10065195,1,0,-1,-1
10789,10199937,0,0,-1,-1
10790,10215706,1,1,-1,-1
10791,10147013,0,0,-1,-1
10792,10254310,1,1,-1,-1
10793,10193155,1,0,-1,-1
10794,10090855,1,0,-1,-1
10795,10085300,1,0,-1,-1
10796,10136234,1,1,-1,-1
10797,10007107,1,0,-1,-1
10798,10112569,1,1,-1,-1
10799,10207949,1,0,-1,-1
10800,10046284,1,1,-1,-1
10801,10261067,1,1,-1,-1
10802,10194364,1,1,-1,-1
10803,10155146,1,0,-1,-1
10804,10171874,1,0,-1,-1
10805,10173314,1,0,-1,-1
10806,10012585,1,1,-1,-1
10807,10003063,1,0,-1,-1
10808,10253972,1,1,-1,-1
10809,10132743,1,0,-1,-1
10810,10253047,1,1,-1,-1
10811,10227460,1,0,-1,-1
10812,10258985,1,1,-1,-1
10813,10211568,1,0,-1,-1
10814,10039138,1,0,-1,-1
10815,10032805,1,1,-1,-1
10816,10200499,1,1,-1,-1
10817,10133304,1,0,-1,-1
10818,10270171,1,0,-1,-1
10819,10219696,1,0,-1,-1
10820,10062942,1,0,-1,-1
10821,10219131,1,1,-1,-1
10822,10002555,0,0,-1,-1
10823,10075542,1,1,-1,-1
10824,10168736,1,1,-1,-1
10825,10101299,1,0,-1,-1
10826,10108852,1,1,-1,-1
10827,10264380,1,0,-1,-1
10828,10100277,1,1,-1,-1
10829,10236955,1,1,-1,-1
10830,10239181,1,1,-1,-1
10831,10083379,1,1,-1,-1
10832,10188934,1,0,-1,-1
10833,10160657,1,0,-1,-1
10834,10063181,1,1,-1,-1
10835,10010632,1,0,-1,-1
10836,10247662,1,0,-1,-1
10837,10076069,1,1,-1,-1
10838,10054730,1,0,-1,-1
10839,10040110,1,1,-1,-1
10840,10031414,1,0,-1,-1
10841,10121226,1,1,-1,-1
10842,10059564,1,0,-1,-1
10843,10068780,1,1,-1,-1
10844,10194657,1,1,-1,-1
10845,10175509,1,1,-1,-1
10846,10251172,1,1,-1,-1
10847,10172808,1,0,-1,-1
10848,10202881,1,0,-1,-1
10849,10194600,1,0,-1,-1
10850,10238921,0,0,-1,-1
10851,10118976,1,1,-1,-1
10852,10016073,1,0,-1,-1
10853,10247002,1,1,-1,-1
10854,10266737,1,1,-1,-1
10855,10108867,1,0,-1,-1
10856,10267916,1,1,-1,-1
10857,10007426,1,0,-1,-1
10858,10036158,1,0,-1,-1
10859,10271809,1,1,-1,-1
10860,10211288,1,1,-1,-1
10861,10219322,0,1,-1,-1
10862,10139864,0,1,-1,-1
10863,10072827,1,1,-1,-1
10864,10221313,1,1,-1,-1
10865,10106117,1,1,-1,-1
10866,10187685,1,1,-1,-1
10867,10213533,1,0,-1,-1
10868,10178912,0,1,-1,-1
10869,10113201,1,1,-1,-1
10870,10060861,1,0,-1,-1
10871,10249133,1,1,-1,-1
10872,10203412,1,0,-1,-1
10873,10182789,1,0,-1,-1
10874,10165718,1,0,-1,-1
10875,10012617,1,1,-1,-1
10876,10229536,1,0,-1,-1
10877,10019235,1,1,-1,-1
10878,10135691,1,0,-1,-1
10879,10165583,0,0,-1,-1
10880,10014411,1,1,-1,-1
10881,10176841,1,0,-1,-1
10882,10045518,1,1,-1,-1
10883,10013389,1,1,-1,-1
10884,10137393,1,0,-1,-1
10885,10181945,1,1,-1,-1
10886,10182959,1,1,-1,-1
10887,10185255,1,1,-1,-1
10888,10060590,1,1,-1,-1
10889,10045580,1,1,-1,-1
10890,10141707,1,0,-1,-1
10891,10202239,1,1,-1,-1
10892,10237244,1,1,-1,-1
10893,10212592,1,1,-1,-1
10894,10262364,1,1,-1,-1
10895,10026234,1,1,-1,-1
10896,10166949,1,1,-1,-1
10897,10232073,1,0,-1,-1
10898,10170601,1,1,-1,-1
10899,10159827,1,0,-1,-1
10900,10200178,1,1,-1,-1
10901,10030715,1,0,-1,-1
10902,10225299,1,1,-1,-1
10903,10161497,1,0,-1,-1
10904,10191768,1,1,-1,-1
10905,10026974,1,0,-1,-1
10906,10120321,1,0,-1,-1
10907,10069854,1,1,-1,-1
10908,10237617,1,1,-1,-1
10909,10202750,1,0,-1,-1
10910,10230900,1,1,-1,-1
10911,10273510,1,1,-1,-1
10912,10245373,1,0,-1,-1
10913,10182321,1,0,-1,-1
10914,10015651,1,1,-1,-1
10915,10204849,1,0,-1,-1
10916,10063206,0,0,-1,-1
10917,10010209,1,0,-1,-1
10918,10157405,1,0,-1,-1
10919,10070151,1,0,-1,-1
10920,10071762,1,1,-1,-1
10921,10220958,1,1,-1,-1
10922,10004332,1,0,-1,-1
10923,10100572,1,1,-1,-1
10924,10268950,0,0,-1,-1
10925,10212113,0,0,-1,-1
10926,10138146,1,1,-1,-1
10927,10060986,1,0,-1,-1
10928,10031501,1,0,-1,-1
10929,10142907,1,1,-1,-1
10930,10216427,1,0,-1,-1
10931,10112648,1,0,-1,-1
10932,10120539,1,1,-1,-1
10933,10174578,1,1,-1,-1
10934,10054279,1,0,-1,-1
10935,10024170,1,1,-1,-1
10936,10055026,1,0,-1,-1
10937,10085206,1,1,-1,-1
10938,10106918,1,0,-1,-1
10939,10120406,1,0,-1,-1
10940,10207237,0,0,-1,-1
10941,10208585,1,0,-1,-1
10942,10035899,1,0,-1,-1
10943,10079565,1,0,-1,-1
10944,10049504,1,1,-1,-1
10945,10093713,1,1,-1,-1
10946,10204426,1,0,-1,-1
10947,10053297,1,0,-1,-1
10948,10046119,1,0,-1,-1
10949,10209612,1,0,-1,-1
10950,10129799,1,1,-1,-1
10951,10156308,1,1,-1,-1
10952,10135705,1,1,-1,-1
10953,10022769,1,1,-1,-1
10954,10233933,1,0,-1,-1
10955,10059094,0,0,-1,-1
10956,10216785,1,1,-1,-1
10957,10144263,1,0,-1,-1
10958,10269718,1,1,-1,-1
10959,10054731,1,0,-1,-1
10960,10242969,0,0,-1,-1
10961,10022387,1,1,-1,-1
10962,10230678,1,1,-1,-1
10963,10232996,1,1,-1,-1
10964,10043561,1,1,-1,-1
10965,10012840,1,1,-1,-1
10966,10095991,1,0,-1,-1
10967,10128242,1,0,-1,-1
10968,10186323,1,1,-1,-1
10969,10065229,1,1,-1,-1
10970,10234665,1,0,-1,-1
10971,10223708,1,1,-1,-1
10972,10240159,1,1,-1,-1
10973,10186394,0,1,-1,-1
10974,10048652,1,0,-1,-1
10975,10020651,1,0,-1,-1
10976,10070494,1,1,-1,-1
10977,10217180,1,0,-1,-1
10978,10012483,1,0,-1,-1
10979,10160428,1,1,-1,-1
10980,10090777,1,1,-1,-1
10981,10197448,1,1,-1,-1
10982,10088337,1,0,-1,-1
10983,10065242,1,0,-1,-1
10984,10200478,1,0,-1,-1
10985,10187242,1,1,-1,-1
10986,10066387,1,0,-1,-1
10987,10230644,0,0,-1,-1
10988,10184589,1,0,-1,-1
10989,10170983,1,0,-1,-1
10990,10189233,0,0,-1,-1
10991,10029232,1,1,-1,-1
10992,10141709,1,1,-1,-1
10993,10270650,1,1,-1,-1
10994,10165851,1,1,-1,-1
10995,10081160,1,0,-1,-1
10996,10185929,1,1,-1,-1
10997,10131271,1,0,-1,-1
10998,10188677,1,0,-1,-1
10999,10119390,1,0,-1,-1
11000,10010254,1,1,-1,-1
11001,10024966,1,0,-1,-1
11002,10198297,1,1,-1,-1
11003,10260831,1,1,-1,-1
11004,10189667,1,1,-1,-1
11005,10110709,1,1,-1,-1
11006,10083096,1,0,-1,-1
11007,10179747,1,0,-1,-1
11008,10040602,1,1,-1,-1
11009,10001265,1,0,-1,-1
11010,10237833,1,0,-1,-1
11011,10092791,0,0,-1,-1
11012,10148603,1,1,-1,-1
11013,10216674,1,0,-1,-1
11014,10082068,1,1,-1,-1
11015,10034890,1,0,-1,-1
11016,10176654,1,1,-1,-1
11017,10118225,1,1,-1,-1
11018,10066360,1,0,-1,-1
11019,10262107,1,1,-1,-1
11020,10261606,1,1,-1,-1
11021,10013143,1,1,-1,-1
11022,10101396,1,1,-1,-1
11023,10123879,1,1,-1,-1
11024,10010396,0,0,-1,-1
11025,10032465,0,0,-1,-1
11026,10073407,1,1,-1,-1
11027,10249693,1,1,-1,-1
11028,10072058,1,1,-1,-1
11029,10074681,1,0,-1,-1
11030,10260499,1,0,-1,-1
11031,10247740,1,1,-1,-1
11032,10099102,0,0,-1,-1
11033,10056844,1,0,-1,-1
11034,10246106,1,1,-1,-1
11035,10003544,1,0,-1,-1
11036,10019036,1,1,-1,-1
11037,10186716,1,0,-1,-1
11038,10219301,1,0,-1,-1
11039,10065612,1,0,-1,-1
11040,10206524,1,1,-1,-1
11041,10037577,1,0,-1,-1
11042,10062726,1,0,-1,-1
11043,10017162,1,1,-1,-1
11044,10211340,1,0,-1,-1
11045,10033050,1,1,-1,-1
11046,10061231,1,1,-1,-1
11047,10250112,1,0,-1,-1
11048,10117828,1,1,-1,-1
11049,10253632,1,0,-1,-1
11050,10214686,1,1,-1,-1
11051,10227677,1,1,-1,-1
11052,10130101,0,1,-1,-1
11053,10110475,1,0,-1,-1
11054,10263470,1,1,-1,-1
11055,10094796,1,1,-1,-1
11056,10176542,0,0,-1,-1
11057,10099546,1,1,-1,-1
11058,10004476,1,1,-1,-1
11059,10253695,1,1,-1,-1
11060,10027975,1,1,-1,-1
11061,10021772,1,0,-1,-1
11062,10094650,1,1,-1,-1
11063,10100944,1,1,-1,-1
11064,10233426,1,1,-1,-1
11065,10014926,1,0,-1,-1
11066,10056587,1,0,-1,-1
11067,10224478,1,1,-1,-1
11068,10217045,0,0,-1,-1
11069,10205228,1,0,-1,-1
11070,10110348,1,1,-1,-1
11071,10139658,1,0,-1,-1
11072,10267241,1,0,-1,-1
11073,10177454,1,1,-1,-1
11074,10060094,1,1,-1,-1
11075,10215899,1,0,-1,-1
11076,10051174,1,1,-1,-1
11077,10127750,1,1,-1,-1
11078,10168444,1,0,-1,-1
11079,10117461,0,1,-1,-1
11080,10231469,1,0,-1,-1
11081,10026395,1,1,-1,-1
11082,10224929,1,1,-1,-1
11083,10069731,1,1,-1,-1
11084,10006210,1,1,-1,-1
11085,10053868,1,1,-1,-1
11086,10134310,1,1,-1,-1
11087,10033427,1,0,-1,-1
11088,10070520,1,0,-1,-1
11089,10057794,1,0,-1,-1
11090,10109423,0,0,-1,-1
11091,10012491,1,0,-1,-1
11092,10263983,1,0,-1,-1
11093,10137700,1,1,-1,-1
11094,10151320,1,0,-1,-1
11095,10268674,1,1,-1,-1
11096,10127518,1,0,-1,-1
11097,10208267,1,0,-1,-1
11098,10190381,1,0,-1,-1
11099,10028886,1,1,-1,-1
11100,10189815,1,1,-1,-1
11101,10209691,1,1,-1,-1
11102,10177368,1,0,-1,-1
11103,10107247,1,0,-1,-1
11104,10005193,0,0,-1,-1
11105,10062554,1,0,-1,-1
11106,10132236,1,0,-1,-1
11107,10134569,1,1,-1,-1
11108,10263857,1,1,-1,-1
11109,10084242,1,1,-1,-1
11110,10138144,1,0,-1,-1
11111,10017126,1,0,-1,-1
11112,10069596,1,0,-1,-1
11113,10162602,1,1,-1,-1
11114,10167692,1,0,-1,-1
11115,10092499,1,0,-1,-1
11116,10115923,1,1,-1,-1
11117,10036239,1,1,-1,-1
11118,10152024,1,0,-1,-1
11119,10067860,1,1,-1,-1
11120,10024678,1,1,-1,-1
11121,10037410,1,0,-1,-1
11122,10227595,1,0,-1,-1
11123,10209347,1,1,-1,-1
11124,10043856,1,1,-1,-1
11125,10075568,1,0,-1,-1
11126,10141082,1,1,-1,-1
11127,10230208,1,1,-1,-1
11128,10127342,1,1,-1,-1
11129,10130863,1,1,-1,-1
11130,10089938,1,0,-1,-1
11131,10060670,1,0,-1,-1
11132,10198632,1,1,-1,-1
11133,10060058,1,0,-1,-1
11134,10199633,1,0,-1,-1
11135,10224687,1,1,-1,-1
11136,10182746,1,0,-1,-1
11137,10083540,1,0,-1,-1
11138,10184119,1,0,-1,-1
11139,10089540,1,1,-1,-1
11140,10259115,1,1,-1,-1
11141,10066484,1,0,-1,-1
11142,10199721,1,0,-1,-1
11143,10096141,1,0,-1,-1
11144,10054000,1,1,-1,-1
11145,10150942,0,0,-1,-1
11146,10273533,1,0,-1,-1
11147,10194986,1,0,-1,-1
11148,10028729,1,0,-1,-1
11149,10045822,1,1,-1,-1
11150,10057499,1,0,-1,-1
11151,10146326,1,1,-1,-1
11152,10140042,1,0,-1,-1
11153,10176373,1,0,-1,-1
11154,10064565,1,1,-1,-1
11155,10062993,1,0,-1,-1
11156,10259930,1,1,-1,-1
11157,10167462,1,1,-1,-1
11158,10075825,1,0,-1,-1
11159,10052718,1,1,-1,-1
11160,10200912,1,1,-1,-1
11161,10187347,1,0,-1,-1
11162,10100100,1,1,-1,-1
11163,10033973,1,1,-1,-1
11164,10186675,1,1,-1,-1
11165,10253727,1,1,-1,-1
11166,10058682,1,1,-1,-1
11167,10069733,1,1,-1,-1
11168,10133395,1,0,-1,-1
11169,10268779,1,1,-1,-1
11170,10046089,1,1,-1,-1
11171,10165821,1,0,-1,-1
11172,10017704,1,0,-1,-1
11173,10250223,1,1,-1,-1
11174,10217721,1,1,-1,-1
11175,10007585,1,0,-1,-1
11176,10113069,1,1,-1,-1
11177,10028527,1,1,-1,-1
11178,10067017,1,1,-1,-1
11179,10029152,1,1,-1,-1
11180,10108982,1,0,-1,-1
11181,10117999,1,1,-1,-1
11182,10022928,1,0,-1,-1
11183,10125502,1,1,-1,-1
11184,10272853,1,1,-1,-1
11185,10095226,0,0,-1,-1
11186,10043280,1,0,-1,-1
11187,10058728,1,0,-1,-1
11188,10113005,1,0,-1,-1
11189,10065534,1,0,-1,-1
11190,10028483,1,0,-1,-1
11191,10115998,1,1,-1,-1
11192,10244430,1,1,-1,-1
11193,10073739,0,0,-1,-1
11194,10219229,1,1,-1,-1
11195,10230601,1,0,-1,-1
11196,10046553,1,0,-1,-1
11197,10080073,1,1,-1,-1
11198,10210554,1,1,-1,-1
11199,10187563,1,0,-1,-1
11200,10057056,1,1,-1,-1
11201,10121919,1,0,-1,-1
11202,10163177,1,1,-1,-1
11203,10222835,1,0,-1,-1
11204,10185829,1,0,-1,-1
11205,10135863,1,0,-1,-1
11206,10215931,1,1,-1,-1
11207,10267144,1,1,-1,-1
11208,10018018,1,1,-1,-1
11209,10131713,1,1,-1,-1
11210,10073709,1,0,-1,-1
11211,10136438,1,1,-1,-1
11212,10122944,1,1,-1,-1
11213,10128067,1,1,-1,-1
11214,10217187,1,1,-1,-1
11215,10200221,0,0,-1,-1
11216,10102832,1,1,-1,-1
11217,10224173,1,0,-1,-1
11218,10026237,0,0,-1,-1
11219,10162306,1,0,-1,-1
11220,10154904,1,1,-1,-1
11221,10050777,1,1,-1,-1
11222,10047218,1,0,-1,-1
11223,10143265,1,0,-1,-1
11224,10009637,1,0,-1,-1
11225,10073777,1,1,-1,-1
11226,10064891,0,0,-1,-1
11227,10249286,1,1,-1,-1
11228,10151290,1,1,-1,-1
11229,10242286,1,1,-1,-1
11230,10132722,0,0,-1,-1
11231,10170342,1,1,-1,-1
11232,10213910,1,0,-1,-1
11233,10085097,1,0,-1,-1
11234,10191657,1,1,-1,-1
11235,10229019,1,0,-1,-1
11236,10149878,1,0,-1,-1
11237,10273609,1,0,-1,-1
11238,10157305,1,0,-1,-1
11239,10138625,1,1,-1,-1
11240,10162662,1,1,-1,-1
11241,10001859,1,1,-1,-1
11242,10118777,0,0,-1,-1
11243,10245142,1,0,-1,-1
11244,10017661,1,1,-1,-1
11245,10254377,1,1,-1,-1
11246,10227896,1,0,-1,-1
11247,10173469,0,0,-1,-1
